Sentence #,Word,POS,Tag
,،,PUNCT,OTH
,بنجاہی,ADJ,OTH
,وانگ,NOUN,OTH
,ءُ,CCONJ,OTH
,زانگ,NOUN,OTH
,ءِ,ADP,OTH
,وزیر آثار قدیمہ,NOUN,OTH
,شفقت محمود,PROPN,PER
,ءَ,ADP,OTH
,سکھر,PROPN,PER
,ءَ,ADP,OTH
,تاریخی,ADJ,OTH
,میر معصوم شاہ,PROPN,PER
,ءِ,ADP,OTH
,مینار,NOUN,OTH
,ءِ,ADP,OTH
,تروتاب,NOUN,OTH
,ہم,PART,OTH
,کرتگ,VERB,OTH
,ایوھدءَ,DET,OTH
,آئیءَ,PRON,OTH
,محکمہ اوقاف,PROPN,ORG
,ءِ,ADP,OTH
,نیمگ,ADP,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,مینار,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,بریفنگ,NOUN,OTH
,داتگ,VERB,OTH
,،,PUNCT,OTH
,ہدا,ADP,OTH
,رسانکدراں,NOUN,OTH
,گوں,ADP,OTH
,گپءُ تران کنان,NOUN,OTH
,ءَ,ADP,OTH
,شفقت محمود,PROPN,PER
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,ات,AUX,OTH
,کہ,CCONJ,OTH
,تاریخی,ADJ,OTH
,سیادی,NOUN,OTH
,ءَ,ADP,OTH
,رکھینگی,VERB,OTH
,انت,AUX,OTH
,،,PUNCT,OTH
,مارا,PRON,OTH
,وتی,PRON,OTH
,گوست,NOUN,OTH
,ءَ,ADP,OTH
,کدی,ADV,OTH
,فراموش,NOUN,OTH
,کنگ,VERB,OTH
,نہ,ADV,OTH
,لوٹیت,AUX,OTH
,.,PUNCT,OTH
Sentence: 816,اسلام آباد,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,بنجاہی,ADJ,OTH
,وزیر,NOUN,OTH
,برائے,ADV,OTH
,سائنس,NOUN,OTH
,و,CCONJ,OTH
,ٹیکنالوجی,NOUN,OTH
,فواد چوہدری,PROPN,PER
,ءَ,ADP,OTH
,پدر,ADV,OTH
,کرتگ,VERB,OTH
,کہ,CCONJ,OTH
,حکومت,NOUN,OTH
,نظام,NOUN,OTH
,انصاف,NOUN,OTH
,ءَ,ADP,OTH
,گہتری,ADJ,OTH
,آرگ,VERB,OTH
,ءِ,ADP,OTH
,ھاترا,ADP,OTH
,بے سوب,ADJ,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 817,یک,NUM,CARDINAL
,انٹرویو,NOUN,OTH
,ءَ,ADP,OTH
,آئیءَ,PRON,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,نظام انصاف,NOUN,OTH
,ءَ,ADP,OTH
,گہتری,ADJ,OTH
,آرگ,VERB,OTH
,ءَ,ADP,OTH
,بے سوب,ADJ,OTH
,ءِ,ADP,OTH
,سبب,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,ہم,PART,OTH
,پاکستان,PROPN,GPE
,ءَ,ADP,OTH
,کرپشن,NOUN,OTH
,ءِ,ADP,OTH
,تاثر,NOUN,OTH
,ءَ,ADP,OTH
,گیشی,NOUN,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 818,فواد چوہدری,PROPN,PER
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,مزن وزیر,PROPN,OTH
,باز,ADV,OTH
,وزرارت,NOUN,OTH
,قانود,NOUN,OTH
,ءَ,ADP,OTH
,گہتری,ADJ,OTH
,آرگ,VERB,OTH
,ءِ,ADP,OTH
,گشگ,VERB,OTH
,ءَ,ADP,OTH
,انت,AUX,OTH
,بلے,CCONJ,OTH
,ایشی ءِ,PRON,OTH
,رفتار,NOUN,OTH
,باز,ADV,OTH
,سست,ADJ,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 819,اسلام آباد,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,پاکستان تحریک انصاف,PROPN,NORP
,ءِ,ADP,OTH
,سینئر,ADJ,OTH
,بنجاہی,ADJ,OTH
,رہشون,NOUN,OTH
,پیسرگیں,ADJ,OTH
,بنجاہی,ADJ,OTH
,وزیر,NOUN,OTH
,ہمایوں اختر خان,PROPN,PER
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,استیں,ADP,OTH
,دور,NOUN,OTH
,ءَ,ADP,OTH
,حکومت,NOUN,OTH
,ءِ,ADP,OTH
,سند,PROPN,GPE
,ءَ,ADP,OTH
,کرپشن,NOUN,OTH
,ءِ,ADP,OTH
,ہچ,ADV,OTH
,سکینڈل,NOUN,OTH
,دیم ءَ,ADP,OTH
,نہ,ADV,OTH
,یتکگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 820,ٹرانسپرنسی,NOUN,OTH
,ءِ,ADP,OTH
,رپورٹ,NOUN,OTH
,ایوک,ADJ,OTH
,ءَ,ADP,OTH
,سیاستداناں,NOUN,OTH
,یا,CCONJ,OTH
,حکومت,NOUN,OTH
,نہ,ADV,OTH
,بلکہ,CCONJ,OTH
,چاگرد,NOUN,OTH
,ءِ,ADP,OTH
,ہر,DET,OTH
,تک,NOUN,OTH
,ءِ,ADP,OTH
,بابت,ADP,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,بیت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 821,حکومت,NOUN,OTH
,ءَ,ADP,OTH
,کرپشن,NOUN,OTH
,ءِ,ADP,OTH
,ھلاپ,ADP,OTH
,برز,ADV,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,بندات,NOUN,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 822,ءُ,CCONJ,OTH
,سرجمیں,ADJ,OTH
,چاگرد,NOUN,OTH
,ءَ,ADP,OTH
,شر,ADJ,OTH
,بوھگ,VERB,OTH
,ءَ,ADP,OTH
,وھد,NOUN,OTH
,لگیت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 823,اگستءِ,PROPN,DATE
,پد,ADV,OTH
,آرت,NOUN,OTH
,ءِ,ADP,OTH
,قیمت,NOUN,OTH
,ءَ,ADP,OTH
,گیشی,NOUN,OTH
,نہ,ADV,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 824,ءُ,CCONJ,OTH
,انشاء اللہ,INTJ,OTH
,مہنگائی,NOUN,OTH
,ءَ,ADP,OTH
,یکشل,ADV,OTH
,ءَ,ADP,OTH
,کمی,ADJ,OTH
,کیت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 825,اے,DET,OTH
,حیالانی,NOUN,OTH
,درشانی,VERB,OTH
,آئی,PRON,OTH
,ءَ,ADP,OTH
,وتی,PRON,OTH
,کارگس,NOUN,OTH
,ءَ,ADP,OTH
,پارٹی,NOUN,OTH
,ءِ,ADP,OTH
,اکابرین,NOUN,OTH
,ءِ,ADP,OTH
,ڈل ءَ,ADP,OTH
,گپءُ تران کنان,NOUN,OTH
,ءَ,ADP,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 826,اے,DET,OTH
,وھدءَ,NOUN,OTH
,سینیٹ,NOUN,OTH
,گچینکاری,NOUN,OTH
,ءَ,ADP,OTH
,ھوار,ADP,OTH
,یکشل,ADV,OTH
,ءَ,ADP,OTH
,حیال,NOUN,OTH
,درشان,ADJ,OTH
,کنگ,VERB,OTH
,بوتگ,AUX,OTH
,.,PUNCT,OTH
Sentence: 827,ہمایوں اختر خان,PROPN,PER
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,آ,PRON,OTH
,جماعت,NOUN,OTH
,کرپشن,NOUN,OTH
,ءِ,ADP,OTH
,ھلاپ,ADP,OTH
,ووٹ,NOUN,OTH
,زوران,VERB,OTH
,ءَ,ADP,OTH
,اقتدار,NOUN,OTH
,ءَ,ADP,OTH
,اتکگ,VERB,OTH
,آ,PRON,OTH
,ایشی,PRON,OTH
,شومک,NOUN,OTH
,ءِ,ADP,OTH
,ھلاسی,NOUN,OTH
,ءِ,ADP,OTH
,چوں,ADV,OTH
,ردی,NOUN,OTH
,یا,CCONJ,OTH
,کوتاہی,NOUN,OTH
,کنت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 828,فیصل آباد,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,ایپکا,PROPN,OTH
,ءُ,CCONJ,OTH
,اگیکا,PROPN,OTH
,ءِ,ADP,OTH
,بندءُ بوج,NOUN,OTH
,ءَ,ADP,OTH
,سرکاری,ADJ,OTH
,ملازمانی,NOUN,OTH
,10فروری,PROPN,DATE
,ءَ,ADP,OTH
,اسلام آباد,PROPN,GPE
,پارلیمنٹ ہائوس,NOUN,OTH
,ءِ,ADP,OTH
,دیم ءَ,ADP,OTH
,زہرشانی,NOUN,OTH
,نندانک,NOUN,OTH
,ءِ,ADP,OTH
,ردءَ,ADP,OTH
,ایپکا,PROPN,OTH
,ءُ,CCONJ,OTH
,اگیکا,PROPN,OTH
,ءِ,ADP,OTH
,ھواریں,ADP,OTH
,دیوان,NOUN,OTH
,محکمہ انہار,PROPN,ORG
,فیصل آباد,PROPN,GPE
,ءَ,ADP,OTH
,ایپکا,PROPN,OTH
,پنجاب,PROPN,GPE
,ءِ,ADP,OTH
,صوبائی,ADJ,OTH
,صدر,NOUN,OTH
,چیئرمین,NOUN,OTH
,اگیکا,PROPN,OTH
,پنجاب,PROPN,GPE
,محمد سلطان مجددی,PROPN,PER
,ءِ,ADP,OTH
,سروکی,ADV,OTH
,ءَ,ADP,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 829,دیوان,NOUN,OTH
,ءَ,ADP,OTH
,دہ فروری,PROPN,DATE
,ءَ,ADP,OTH
,پارلیمنٹ ہائوس,NOUN,OTH
,اسلام آباد,PROPN,GPE
,وتی,PRON,OTH
,ءُ,CCONJ,OTH
,وتی,PRON,OTH
,زھگانی,NOUN,OTH
,حقانی,NOUN,OTH
,رکھینگ,VERB,OTH
,ءِ,ADP,OTH
,ھاترا,ADP,OTH
,بنجاہی,ADJ,OTH
,صدر,NOUN,OTH
,اپیکا,PROPN,OTH
,پاکستان,PROPN,GPE
,سید فضل غفار باچہ,PROPN,PER
,ءِ,ADP,OTH
,پنت,NOUN,OTH
,ءُ,CCONJ,OTH
,شون,NOUN,OTH
,ءَ,ADP,OTH
,اسلام آباد,PROPN,GPE
,ءَ,ADP,OTH
,حکومت,NOUN,OTH
,ملازم دشمن,ADJ,OTH
,پالیسیانی,NOUN,OTH
,ھلاپ,ADP,OTH
,ننانک,X,OTH
,صد درصد,NUM,PERCENT
,سدکی,NOUN,OTH
,جوڑ کنگءِ,VERB,OTH
,ھاترا,ADP,OTH
,پلاننگ,NOUN,OTH
,کنگ,VERB,OTH
,بوتگ,AUX,OTH
,صوبائی,ADJ,OTH
,صدر,NOUN,OTH
,اپیکا,PROPN,OTH
,پنجاب,PROPN,GPE
,و,CCONJ,OTH
,چیئرمین,NOUN,OTH
,اگیکا,PROPN,OTH
,پنجاب,PROPN,GPE
,جناب سلطان مجددی,PROPN,PER
,ءَ,ADP,OTH
,دیوان,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,تران کنان,NOUN,OTH
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,لوٹانی,NOUN,OTH
,منظوری,ADV,OTH
,تاں,ADP,OTH
,ننانک,X,OTH
,نوں,ADV,OTH
,فرض,NOUN,OTH
,بوتگ,VERB,OTH
,ملازماں,NOUN,OTH
,وتی,PRON,OTH
,سردی,NOUN,OTH
,ءُ,CCONJ,OTH
,ورد ءُ نوشگ,ADJ,OTH
,ءِ,ADP,OTH
,سامان,NOUN,OTH
,ہمراہی,ADP,OTH
,ءَ,ADP,OTH
,بہ,ADV,OTH
,براں,VERB,OTH
,.,PUNCT,OTH
Sentence: 830,لاہور,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,صاپ,NOUN,OTH
,آپ,ADP,OTH
,کمپنی,NOUN,OTH
,ریفرنس,NOUN,OTH
,ءَ,ADP,OTH
,مسلم لیگ ( ن ),PROPN,NORP
,ءِ,ADP,OTH
,صدر,NOUN,OTH
,شہباز شریف,PROPN,PER
,ءِ,ADP,OTH
,جنک,NOUN,OTH
,رابعہ,PROPN,PER
,ءُ,CCONJ,OTH
,داماد,NOUN,OTH
,علی عمران خان,PROPN,PER
,ءَ,ADP,OTH
,اشتہاری,ADJ,OTH
,لیکگ,VERB,OTH
,ءِ,ADP,OTH
,کاروائی,NOUN,OTH
,ءِ,ADP,OTH
,بندات,NOUN,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 831,حساب داد,NOUN,OTH
,عدالت,NOUN,OTH
,ءَ,ADP,OTH
,دوئیں,ADJ,OTH
,ڈوھدرانی,NOUN,OTH
,اشتہارات,NOUN,OTH
,جنگ,VERB,OTH
,ءِ,ADP,OTH
,ھاترا,ADP,OTH
,نوٹس,NOUN,OTH
,برجا,ADV,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 832,حساب ءُ داد,NOUN,OTH
,عدالت,NOUN,OTH
,ءِ,ADP,OTH
,جج,NOUN,OTH
,امجد نزیر چوہدری,PROPN,PER
,ءَ,ADP,OTH
,اشتہاری,ADJ,OTH
,کاروائی,NOUN,OTH
,ءِ,ADP,OTH
,فرمان,NOUN,OTH
,داتگ,VERB,OTH
,ات,AUX,OTH
,.,PUNCT,OTH
Sentence: 833,عدالت,NOUN,OTH
,ءَ,ADP,OTH
,دوئیں,ADJ,OTH
,ڈوھدارانی,NOUN,OTH
,اشتہار,NOUN,OTH
,جنگ,VERB,OTH
,ءِ,ADP,OTH
,ھاترا,ADP,OTH
,نوٹس,NOUN,OTH
,برجا,ADV,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 834,پٹءُ پول,NOUN,OTH
,ءَ,ADP,OTH
,عدالت,NOUN,OTH
,ءَ,ADP,OTH
,اشتہار,NOUN,OTH
,جنگ,VERB,OTH
,ءِ,ADP,OTH
,ھاترا,ADP,OTH
,پجارینگ,VERB,OTH
,بوتگ,AUX,OTH
,.,PUNCT,OTH
Sentence: 835,کراچی,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,گورنر,NOUN,OTH
,سندھ,PROPN,GPE
,عمران اسماعیل,PROPN,PER
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,پاکستان,PROPN,GPE
,ءَ,ADP,OTH
,وانگی,ADJ,OTH
,ادارگاں,NOUN,OTH
,بستاری,ADJ,OTH
,وانگ,NOUN,OTH
,پجارینگ,VERB,OTH
,ءَ,ADP,OTH
,انت,AUX,OTH
,ءُ,CCONJ,OTH
,مئے,PRON,OTH
,ورناہاں,NOUN,OTH
,مزنیں,ADJ,OTH
,وانگ,NOUN,OTH
,ءِ,ADP,OTH
,ھاترا,ADP,OTH
,دری,ADJ,OTH
,ملک,NOUN,OTH
,روگءِ,VERB,OTH
,ضرورت,NOUN,OTH
,پیش,ADV,OTH
,بوھگ,VERB,OTH
,ءَ,ADP,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 836,مزنیں,ADJ,OTH
,وانگی,ADJ,OTH
,بستار,NOUN,OTH
,ءِ,ADP,OTH
,وانگ,NOUN,OTH
,پجارینگ,VERB,OTH
,ادارگانی,NOUN,OTH
,لڑءَ,ADP,OTH
,انسٹی ٹیوٹ آف بزنس منجیمنٹ,PROPN,ORG
,ہم,PART,OTH
,ھوار,ADP,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 837,آ,PRON,OTH
,عالمی,ADJ,OTH
,بستار,NOUN,OTH
,ءِ,ADP,OTH
,وانگ,NOUN,OTH
,پجارینگ,VERB,OTH
,ءَ,ADP,OTH
,انت,AUX,OTH
,،,PUNCT,OTH
,ایشی ءِ,PRON,OTH
,بدولت,ADP,OTH
,نودربراں,NOUN,OTH
,پاکستان,PROPN,GPE
,ءَ,ADP,OTH
,کریئر,NOUN,OTH
,جوڑ کنگ,VERB,OTH
,ءِ,ADP,OTH
,گہتریں,ADJ,OTH
,موہ,NOUN,OTH
,پجارینگ,VERB,OTH
,بوھگ,VERB,OTH
,ءَ,ADP,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 838,اے,DET,OTH
,حیالانی,NOUN,OTH
,درشانی,VERB,OTH
,آئی,PRON,OTH
,انسٹی ٹیوٹ آف بزنس منیجمنٹ,PROPN,ORG
,(,PUNCT,OTH
,آئی او بی ایم,PROPN,ORG
,),PUNCT,OTH
,ءِ,ADP,OTH
,23می,ADJ,OTH
,کانووکیشن,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,تران کنان,NOUN,OTH
,ءَ,ADP,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 839,گورنر,NOUN,OTH
,سندھ,PROPN,GPE
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,کرونا,NOUN,OTH
,ءِ,ADP,OTH
,ہوپ,NOUN,OTH
,ءِ,ADP,OTH
,سبب,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,اے,DET,OTH
,سال,NOUN,OTH
,ءِ,ADP,OTH
,کانووکیشن,NOUN,OTH
,ءِ,ADP,OTH
,بندات,NOUN,OTH
,روایتی,ADJ,OTH
,وڑءَ,NOUN,OTH
,کنگ,VERB,OTH
,نہ,ADV,OTH
,بوتگ,VERB,OTH
,ءُ,CCONJ,OTH
,من,PRON,OTH
,شمارا,PRON,OTH
,چہ,ADP,OTH
,بالمشافہ,ADV,OTH
,گپ,NOUN,OTH
,کنگ,VERB,OTH
,ءِ,ADP,OTH
,ابید,ADV,OTH
,برقی,ADJ,OTH
,ذرائع,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,دیم ءَ,ADP,OTH
,اوں,ADV,OTH
,ایشی ءِ,PRON,OTH
,من,PRON,OTH
,ءَ,ADP,OTH
,افسوز,NOUN,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 840,لاہور,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,مسلم لیگ ( ن ),PROPN,NORP
,پنجاب,PROPN,GPE
,ءِ,ADP,OTH
,سیکرٹری,NOUN,OTH
,حالرسانی,NOUN,OTH
,عظمی بخاری,PROPN,PER
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,عمران خان,PROPN,PER
,ءِ,ADP,OTH
,ہر,DET,OTH
,منشی,NOUN,OTH
,مریم نواز,PROPN,PER
,ءِ,ADP,OTH
,ھلاپ,ADP,OTH
,بیان,NOUN,OTH
,داغ,NOUN,OTH
,کنان,VERB,OTH
,ءَ,ADP,OTH
,رپورٹ,NOUN,OTH
,بنی گالہ,PROPN,LOC
,ءَ,ADP,OTH
,دیم,NOUN,OTH
,دنت,VERB,OTH
,،,PUNCT,OTH
,شرم,NOUN,OTH
,ءُ,CCONJ,OTH
,حیاء,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,عاری,ADJ,OTH
,حکومتی,ADJ,OTH
,حالگش,NOUN,OTH
,بجلی,NOUN,OTH
,ءُ,CCONJ,OTH
,پیٹرول,NOUN,OTH
,مینگا,ADJ,OTH
,کنان,VERB,OTH
,ءَ,ADP,OTH
,ہم,PART,OTH
,مافیا,PRON,OTH
,ءِ,ADP,OTH
,سرغنہ,NOUN,OTH
,ءِ,ADP,OTH
,دیمپان,NOUN,OTH
,ءِ,ADP,OTH
,ھاترا,ADP,OTH
,کیت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 841,وتی,PRON,OTH
,بیان,NOUN,OTH
,ءَ,ADP,OTH
,آئی,PRON,OTH
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,مئے,PRON,OTH
,بانک,NOUN,OTH
,ءِ,ADP,OTH
,یک,NUM,CARDINAL
,ٹویٹ,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,چل,NUM,CARDINAL
,حالگشانی,NOUN,OTH
,فوج,NOUN,OTH
,ءَ,ADP,OTH
,کوکار,NOUN,OTH
,بیت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 842,خادمہ جی سلطنت شفلیہ,PROPN,PER
,ءَ,ADP,OTH
,تئی,PRON,OTH
,وشی,NOUN,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 843,خادمہ جی,PROPN,PER
,ترا,PRON,OTH
,،,PUNCT,OTH
,’ ’ گھس بیٹھیوں ‘ ‘,NOUN,OTH
,ءِ,ADP,OTH
,وڑءَ,NOUN,OTH
,ہر,DET,OTH
,جماعت,NOUN,OTH
,ءَ,ADP,OTH
,گرگ,VERB,OTH
,کنگ,VERB,OTH
,ءِ,ADP,OTH
,ازم,NOUN,OTH
,ءَ,ADP,OTH
,زانت,VERB,OTH
,،,PUNCT,OTH
,آئی ءَ,PRON,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,کہ,CCONJ,OTH
,کھوکر,ADJ,OTH
,پلیس,NOUN,OTH
,ءِ,ADP,OTH
,ھلاپ,ADP,OTH
,ریاستی,ADJ,OTH
,جبر,NOUN,OTH
,ءِ,ADP,OTH
,ندارگ,NOUN,OTH
,کنگ,VERB,OTH
,جوپھتر,NOUN,OTH
,پریڈ,NOUN,OTH
,بوتگ,VERB,OTH
,آ,PRON,OTH
,فردوس عاشق,PROPN,PER
,ءُ,CCONJ,OTH
,شہباز گل,PROPN,PER
,شموشتگ,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 844,دز,ADJ,OTH
,مزن وزیر,PROPN,OTH
,مہلوک,NOUN,OTH
,ءِ,ADP,OTH
,لوگاں,NOUN,OTH
,دور دنت,VERB,OTH
,ءُ,CCONJ,OTH
,جمائما,PROPN,PER
,ءِ,ADP,OTH
,خیرات,NOUN,OTH
,ءَ,ADP,OTH
,داتگیں,ADJ,OTH
,ماڈی,NOUN,OTH
,لہیتں,ADJ,OTH
,لکھ,NUM,CARDINAL
,ءَ,ADP,OTH
,ریگولرائز,VERB,OTH
,کنت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 845,اے,DET,OTH
,پاکستان,PROPN,GPE
,ءَ,ADP,OTH
,یکمیں,ADJ,OTH
,مزن وزیر,NOUN,OTH
,رستگ,VERB,OTH
,ایشی,PRON,OTH
,ءَ,ADP,OTH
,وتی,PRON,OTH
,سیاست,NOUN,OTH
,چندے,NOUN,OTH
,ءُ,CCONJ,OTH
,زکواۃ,NOUN,OTH
,ءِ,ADP,OTH
,پیسہ,NOUN,OTH
,آں,AUX,OTH
,چہ,ADP,OTH
,بنا,NOUN,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 846,چندہ ور,ADJ,OTH
,ءُ,CCONJ,OTH
,زکواۃ دز,ADJ,OTH
,مزن وزیر,PROPN,OTH
,ءَ,ADP,OTH
,مرچی,NOUN,OTH
,سرجمیں,ADJ,OTH
,قوم,NOUN,OTH
,لنگرجاہاںجنگ,NOUN,OTH
,ءِ,ADP,OTH
,منصوبہ,NOUN,OTH
,تیار,ADJ,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 847,عمران نیازی صاحب,PROPN,PER
,قوماں,NOUN,OTH
,لنگر جاہاں,NOUN,OTH
,چہ,ADP,OTH
,نہ,ADV,OTH
,کارجاہاں,NOUN,OTH
,چہ,ADP,OTH
,جوڑ,NOUN,OTH
,بیت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 848,کوئٹہ,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,بلوچستان,PROPN,GPE
,حکومت,NOUN,OTH
,ءَ,ADP,OTH
,زالبولانی,NOUN,OTH
,دیمروئی,NOUN,OTH
,حاترا,ADP,OTH
,نوکیں,ADJ,OTH
,منصوبہ,NOUN,OTH
,جوڑ کنگ,VERB,OTH
,ءِ,ADP,OTH
,جار,NOUN,OTH
,جتگ,VERB,OTH
,،,PUNCT,OTH
,کوئٹہ,PROPN,GPE
,ءَ,ADP,OTH
,زالبولانی,NOUN,OTH
,بیت الخلا,NOUN,OTH
,ءِ,ADP,OTH
,پنجاب,PROPN,GPE
,یونٹس,NOUN,OTH
,جوڑ کنگ,VERB,OTH
,بہ,ADV,OTH
,بیت,VERB,OTH
,.,PUNCT,OTH
Sentence: 849,اودءَ,ADV,OTH
,آئی ءَ,PRON,OTH
,فیڈنگ,ADJ,OTH
,روم,NOUN,OTH
,ءِ,ADP,OTH
,آسراتی,NOUN,OTH
,ہم,PART,OTH
,زورگ,VERB,OTH
,بیت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 850,وومن سنٹر,NOUN,OTH
,ءُ,CCONJ,OTH
,ملازماتی,NOUN,OTH
,پیشہ,NOUN,OTH
,زالبولانی,NOUN,OTH
,حاترا,ADP,OTH
,ہوسٹل,NOUN,OTH
,ہم,PART,OTH
,جوڑ کنگ,VERB,OTH
,بیت,VERB,OTH
,شہر,NOUN,OTH
,ءَ,ADP,OTH
,زالبولانی,NOUN,OTH
,حاترا,ADP,OTH
,گستائیں,ADJ,OTH
,پنک,ADV,OTH
,بس,NOUN,OTH
,ہم,PART,OTH
,ھلائینگ,VERB,OTH
,بیت,VERB,OTH
,.,PUNCT,OTH
Sentence: 851,اے,DET,OTH
,گپ,NOUN,OTH
,سیکرٹری دیمروئی زالبول,NOUN,OTH
,ظفرعلی بلیدی,PROPN,PER
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,محکومہ دیمروئی زالبول,PROPN,ORG
,ءَ,ADP,OTH
,آئوکیں,ADJ,OTH
,مالی,ADJ,OTH
,سال,NOUN,OTH
,ءِ,ADP,OTH
,وھداں,NOUN,OTH
,صوبہ,NOUN,OTH
,ءِ,ADP,OTH
,زالبولان,NOUN,OTH
,دیمروئی,NOUN,OTH
,دئیگ,VERB,OTH
,ءِ,ADP,OTH
,ھاترا,ADP,OTH
,نوکیں,ADJ,OTH
,منصوبہ,NOUN,OTH
,جوڑ کنگ,VERB,OTH
,بیت,AUX,OTH
,.,PUNCT,OTH
Sentence: 852,ایشی ءِ,PRON,OTH
,ردءَ,ADP,OTH
,کوئٹہ,PROPN,GPE
,ءِ,ADP,OTH
,بازیں,ADJ,OTH
,علاقہ,NOUN,OTH
,آں,AUX,OTH
,زالبولانی,NOUN,OTH
,حاترا,ADP,OTH
,بیت الخلا,NOUN,OTH
,ءِ,ADP,OTH
,پنجا,NUM,CARDINAL
,یونٹس,NOUN,OTH
,جوڑ کنگ,VERB,OTH
,بیت,AUX,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 853,آہاں,PRON,OTH
,فیڈنگ,ADJ,OTH
,روم,NOUN,OTH
,ءِ,ADP,OTH
,آسراتی,NOUN,OTH
,ہم,PART,OTH
,رسیت,VERB,OTH
,انت,AUX,OTH
,.,PUNCT,OTH
Sentence: 854,سیکرٹری دیمروئی نسواں,NOUN,OTH
